Lang_detect: en,Ext_id: com.seamlessweb.android.view,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Language,Review Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
11/4/2017,com.seamlessweb.android.view,,en,en,,,,Adeesha Ekanayake,4,,Good for finding nice restaurants,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFCodbQelILYmif2R8qIL6wWDB9eQhHrUO1L_KNKvkFFxEPC3M9BAtyv-BH20mNL_jQ9eZUu4GGzyBzr-Q,https://appfollow.io/gp/112278/review/55796886?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796886
11/4/2017,com.seamlessweb.android.view,,en,en,,,,Taylor Burbach,5,,"Love it, use it several times a week because I love to eat and throw my money away. I also like that the default is to prompt you to rate your most recent order before you can order again. It makes me more confident in the ratings.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFGl_sFpK9AXyaAxdDgFfQJS0vtU1M8p_ATmmfQ45mOCcpE2l2gM1lEzN5RhlTG8Gbp5R_VyjFnpdL2a3c,https://appfollow.io/gp/112278/review/55796888?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796888
12/4/2017,com.seamlessweb.android.view,,en,en,,,,Clarance Chotalal,5,,Amazing,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG8J56d0RgVnnQJqi1Pn3xcgtt156vgOpoatIW66OTyDrz66oNlGXndA4XHEEaI0P7ZcW-WhfC93k4uvsc,https://appfollow.io/gp/112278/review/55796889?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796889
12/4/2017,com.seamlessweb.android.view,,en,en,,,,Romeo Howard,5,,So far the best app of them all.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFvuHLBhYdXGdnxr3aD-bGKwz3lbTfFBUhqc4u-yugeA2CTVqVIHImqY1HS25vtXHSCsJ2WIXTzjtLdngs,https://appfollow.io/gp/112278/review/55796890?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796890
12/4/2017,com.seamlessweb.android.view,,en,en,,,,James McDonald,5,,"One time, my order never came. I called Seamless and after they investigated they were able to tell me that the restaurant was closed for renovations. They apologized, cancelled my order, and gave me credit for my next order. :-)",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHBlQrQ4a4jkuKs0JffpEPIVX7gz_LZZL8dyl22wkna3d0hBmz_LXfjja4coEYp_9aoZg1gXUMQkWPkKyc,https://appfollow.io/gp/112278/review/55796891?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796891
12/4/2017,com.seamlessweb.android.view,,en,en,,,,Derek Murawsky,3,,"Solid app overall, but custom orders or small changes to standard dishes can be difficult. Some items on the menu aren't in the app, too. Like a burger ""deluxe"" at Astro diner. May not be the app's fault directly, but still a user experience problem.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEO4EF_EhRdnDO577XRP0eGG5qnSFdWwRijzRc0sxMYape1kDQzctU9yMvB-yX7uWEN0V1D1DP_yKPmjHE,https://appfollow.io/gp/112278/review/55796892?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796892
13/4/2017,com.seamlessweb.android.view,,en,en,,,,Cesar Tha8,5,,Seamless makes life easy after a hard day at work pick from your neighborhood restaurants explore from one of the others you've never eaten before . And you are always covered with seamless . Worry-free eating worry-free delivery that seamless for you.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFOUd-G9zcEl0ICcQLLZOWDQSLuInnArVuIuiXcogoCvdCXCmHbHCysRcwvRs3DM0Ifodj207gW-j7Q_iw,https://appfollow.io/gp/112278/review/55796819?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796819
13/4/2017,com.seamlessweb.android.view,,en,en,,,,Peter Manzano,4,,5/5 great service! The support team is always kind and willing to help. I only docked one star due to them having an issue with crediting my account despite calling a couple of times and being told that they would add my credit each time (there was an issue with one of my orders).,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGHdLLqyeoeVrGxC8xwGtppd2GhWi-d1UtZRt3EUTjj2hA0_eOEx2UVMyhcKVu4c3y4GCUaKp3ZkdmWmhM,https://appfollow.io/gp/112278/review/55796893?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796893
13/4/2017,com.seamlessweb.android.view,,en,en,,,,Chris Chung,5,,Seamless to the rescue!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFHTqY4PbNoONDCU7Ig9nR0hgT_QwhWdKzoe-yJUQAYEcUBgP1maDlAL1UkYkLfmvwh3nWKzhhfzIBMIoM,https://appfollow.io/gp/112278/review/55796894?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796894
13/4/2017,com.seamlessweb.android.view,,en,en,,,,Nick V,5,,The best food ordering app out there,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG5aptvtmUlkjo0R_A7MobNJOXJFuYIlgri4hII6-KKDhjQ5G1pAQyt2iWvY4K-tEU7-5NIYGSeJ8wNIt8,https://appfollow.io/gp/112278/review/55796895?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796895
13/4/2017,com.seamlessweb.android.view,,en,en,,,,elise waugh,1,,"Beware, when you hit express reorder it DOUBLES the tip amount automatically!",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHMm7xBFaJeuBX0d3r2lpdpbVd8pXdmDbrsPdvbwg00bvCAuloJusvkAK676GMryiNgZebztjDMHDLOZT0,https://appfollow.io/gp/112278/review/55796896?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796896
13/4/2017,com.seamlessweb.android.view,,en,en,,,,Jeffrey Silva,5,,Fast and easy.  Love the reorder past orders button.  Thanks!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFT760sJ7qcQ5_2TmrWlLfPv5cMRvuJuvcX6JLd1dB_MOwfAVarm7z0p8zPwHUnbq78QclLmd0Ncl55MCE,https://appfollow.io/gp/112278/review/55796897?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796897
14/4/2017,com.seamlessweb.android.view,,en,en,,,,jef diesel,4,,What are you gonna do? Just use it.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFowyITUCfRVtbKD-ICcTZgrxojIC4f_aglO2YRKVGceaz6C0YRPQnmzHAfn6fu_ZG7GRSxBNqvskFJAsk,https://appfollow.io/gp/112278/review/55796820?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796820
14/4/2017,com.seamlessweb.android.view,,en,en,,,,Wildfire Prod.,4,,Lazy,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE3Q6p-0gpcJSSd85ZZLY5b1UHRLjtISm9L5m-CM12GCBRP1K_Bk4pOs8FdBgd4YhkxsALjd_D0UkKA958,https://appfollow.io/gp/112278/review/55796821?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796821
14/4/2017,com.seamlessweb.android.view,,en,en,,,,Gabriel Castellanos,5,,Great app to have on the fly...haters can always use the site. Happy eats!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEVYQcs4FYF6l86D48iBpbIvxxcnN-1iKrwXrUKyyAr7uu_nFhFpDTx16rvUV-5N9J2Tw_tRgG-zaFbWWI,https://appfollow.io/gp/112278/review/55796822?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796822
14/4/2017,com.seamlessweb.android.view,,en,en,,,,Dan Morse,5,,Use it almost every weekend great food to choose from,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOF6QHCwTD-hVQ4qrhduD-TeyFw6yMLrRDdeIYfQK45wGzWrSYo8cgloFNQmfFCkdb_TBK5gKvw4O8_G6DM,https://appfollow.io/gp/112278/review/55796823?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796823
14/4/2017,com.seamlessweb.android.view,,en,en,,,,Joseph Cerniglia,5,,One of the greatest things ever invented.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFkmQy56T5XWrI4jJZtXEJ9y8nMkMUb4W8naU997m2Ed4cR5KQLhaxmfypFDQesUiurgj43cpI7ObsD2oE,https://appfollow.io/gp/112278/review/55796824?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796824
15/4/2017,com.seamlessweb.android.view,,en,en,,,,Vaughn Hopson,4,,Two thumbs up.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHK7dDMqU0zzryz77STohXbjS8SqtlEc6qQjHwlpqUQy-akYZjcoJR4VesOR1wSMwEBtcKHKpapFtHbraI,https://appfollow.io/gp/112278/review/55796825?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796825
15/4/2017,com.seamlessweb.android.view,,en,en,,,,Droid Knight,5,,Love this app,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG4Q2l76MY13GJ_DjjTe04bcD8KQQfmVvM5R5kV-ELx-H40TWaYa365vvWHTGoUqlschnf63VWICoEoXyw,https://appfollow.io/gp/112278/review/55796826?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796826
15/4/2017,com.seamlessweb.android.view,,en,en,,,,Angela Torres,5,,It's  easy to use.  I use it all the time.  You can't go wrong with this app.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHzh9rKXh6yuyJrKMmaq-qeIayt7nnhDrwPzJBTQnwm03yz1ZBe6bWdR2r3uuv3LDfFOJceB4kEeiW9ZAw,https://appfollow.io/gp/112278/review/55796827?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796827
15/4/2017,com.seamlessweb.android.view,,en,en,,,,Christopher Postigo,4,,Need more local restaurants,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEEmD_QvzWIWRoVGxQoXxnimR1xL_p5dKa2nBl7LS3JNLRYy3LKSBqIFK83WgSNk86ULr4cqrkgOeAeLdE,https://appfollow.io/gp/112278/review/55796828?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796828
15/4/2017,com.seamlessweb.android.view,,en,en,,,,Van Dixon,5,,Best app for good food in a pinch.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGjsDBxWTacrsO-zDT612lt6nyFK7RAQ7kdHPojscHCP44omBaXSMO91VlJlkpdJkizQMn1Cwb3NAlwzE8,https://appfollow.io/gp/112278/review/55796829?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796829
15/4/2017,com.seamlessweb.android.view,,en,en,,,,sheri abrams,5,,You can't live in new York and not use this app,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE-NG2CpzpKCuAffwIvGJxXJeyGw7lSeWBJnTW52HYoZ5YeIlmlSj2rejsxKxr-G7TMahNZtP8-CjhHDFg,https://appfollow.io/gp/112278/review/55796830?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796830
15/4/2017,com.seamlessweb.android.view,,en,en,,,,Mya Davis,5,,Love Seamless. I can always count on it when I'm hungry and don't know what to eat !!!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHiO_qRw6NFtZkjAvdGy_G32Sl_MnRSlvJPwBPlZKO2JMrs--t-wP-yPbhyBqedeijBtwnqYAiHpE5d85o,https://appfollow.io/gp/112278/review/55796831?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796831
15/4/2017,com.seamlessweb.android.view,,en,en,,,,Sophia M Biondolillo,5,,Warning: Will fatten you up,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGJPmF93FHeSmTxv8amoxWfDT2BVWTqcftUtJF6pbV3jP22Rl_4lSif5YHVVCJTO4NWoJA_RWww718udzg,https://appfollow.io/gp/112278/review/55796832?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796832
16/4/2017,com.seamlessweb.android.view,,en,en,,,,cory braxton,5,,"Place an order, get food. How much more simple could it be. Plus if anything goes wrong their customer service is QUICK in calling you and fixing anything.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEf0FPneXwf_ohscp0a9Lq2RjeRAhAjuYAg4pdnSoCUf22kVKFKHMINOknrYV0V6-2r9NyTDd8rhN2c-W0,https://appfollow.io/gp/112278/review/55796833?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796833
16/4/2017,com.seamlessweb.android.view,,en,en,,,,,5,,I love that I can get all my favorite foods delivered to my door!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFVE321gQEy8k602Ud3-iXE9l-1nM4sN-GpuZEcKIzsgzgKterxRfr0U1Aq3xSz4ctAb3iM8CTuW2t0AwQ,https://appfollow.io/gp/112278/review/55796834?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796834
16/4/2017,com.seamlessweb.android.view,,en,en,,,,Natanel Fuchs,4,,"Good app, back button navigation is atrocious though",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHPOcBicwthd4OgbaOL2S0mAkScfNYn51wYrhXtXry0UWaqxgHsgL5VHSojgfwH7Hq2xoIFAEsrx1F8Ja4,https://appfollow.io/gp/112278/review/55796835?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796835
17/4/2017,com.seamlessweb.android.view,,en,en,,,,Olivia Rubano,5,,Great app! Especially when I'm not at my computer. Love it!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFLXIdDvaJtefMk3Q_x51Qxy-vfsVqFGLMoZ1AYyrmfRvzsubXVJXr7XK5BLLnJ5AHeA9504HPz7bSsXH8,https://appfollow.io/gp/112278/review/55796836?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796836
17/4/2017,com.seamlessweb.android.view,,en,en,,,,Zori Diaz,5,,Excellent!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEGvOlO1CGkMfSLZkvFI6003e1VEOB9wYaSa0sw6-sDu8ROB_cDHBa7upGaf6bVadpeQt4TxK5JM0jw4B4,https://appfollow.io/gp/112278/review/55796837?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796837
17/4/2017,com.seamlessweb.android.view,,en,en,,,,Jay Stern,5,,Great program thank you,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGbBGf-xe5QoNTEL3gqdDLsJLS_qw3kQ7WcPeCzangvk0qkVx1D35SWLkwblCSDzUIvGsjp2ddVr4yvlxU,https://appfollow.io/gp/112278/review/55796838?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796838
17/4/2017,com.seamlessweb.android.view,,en,en,,,,Kai Skye,5,,This is one of my most used apps. I use it a little to much. It's perfect!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFK3pbWWR_PYFafsO3tR66CCC0p7q8BUK-1xVZ-6f2xbiimN9984g3hlIhaPvxsgd98qDHdC7AtwbUC2Mg,https://appfollow.io/gp/112278/review/55796839?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796839
17/4/2017,com.seamlessweb.android.view,,en,en,,,,Lauren Yarbrough,4,,"It's great, except the tracking function never works!",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFF7oMb5gkuSt2jBkFA0B294RmTwD3ls6-yV917gJUPO1etKP83nQweGUCQsQ8fppn3eTeXO4uOxRivUYU,https://appfollow.io/gp/112278/review/55796840?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796840
17/4/2017,com.seamlessweb.android.view,,en,en,,,,Maxima Ortiz,5,,"I truly love it is just great, you can go wrong they make sure you are happy and satisfy.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHy1izIU1dTazAr0wrERcqDanu4P5aWJ5igAoKQlADFZvPrNxmQWcnpSqg31YI9c7VOn_EfvT9FfwuGj2o,https://appfollow.io/gp/112278/review/55796841?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796841
17/4/2017,com.seamlessweb.android.view,,en,en,,,,Victor Acosta,5,,Awesome best thing ever. So convenient,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHpE5uwkpWEsJ5VqgpEKYn6Bpd9iYgy50xpdzUMYnXwlMqWwjJA9IW0WnDVRmj0Lgjhc-ji6BBA14QwTrE,https://appfollow.io/gp/112278/review/55796842?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796842
18/4/2017,com.seamlessweb.android.view,,en,en,,,,Devan Bhagat,5,,"reliable, quick, easy to navigate.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHkwrKUkhncFNH63cUbd2XbXIOhKlahphb9sDFGSy3W3ltD9ihHQJ1auVVs1m4Hj9X6GHba0Svqu61B7S4,https://appfollow.io/gp/112278/review/55796843?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796843
18/4/2017,com.seamlessweb.android.view,,en,en,,,,adrienne camm,5,,Love it! Seamless is consistently reliable and has helped me discover many new restaurants!!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGrYLT1pMBrVs5UrJYUmaYorOhjk1jNawP9sxHXeYgMsNauyYMZ8IGBxgYz9YlBX-B4mTSxlCETp1v9chc,https://appfollow.io/gp/112278/review/55796844?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796844
18/4/2017,com.seamlessweb.android.view,,en,en,,,,Skyler Bode,5,,"Decent service, delivery services vary so some can be spotty, but the mobile app is great and their vendor interface seems good too. Never had a bad experience that was the Seamless dispatch system's fault.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG0QJNSxdUQu7D2wSSG2-7AIj3b8Aha6pDrgkm-NVzWwDuG7G-GT67TLYAnlxkM2vPdo-P4zFptYAATGe8,https://appfollow.io/gp/112278/review/55796845?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796845
18/4/2017,com.seamlessweb.android.view,,en,en,,,,Chris Rittenhouse,4,,"Tipping goes on the subtotal, not after taxes. Fix that and you get five stars.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGXOM-peQ9tdedMT8fRZMoFK_71FxW35siTADtOOJr_vUbFnpNA7RKOKngdEwS3wDZMrD-jwTs7a796mEI,https://appfollow.io/gp/112278/review/55796846?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796846
19/4/2017,com.seamlessweb.android.view,,en,en,,,,Michael Palutke,5,,"Great selection. Preferred the previous android app setup. It's now more like the iPad/iPhone version, which isn't as user friendly.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFqWgIv4RH8lIBeI4anxxblo_FfDfYafYHfcOu9OcSpPXe_Fvl9CjBep_xWPTn5pfTE9DEfV_RZ5ldq24I,https://appfollow.io/gp/112278/review/55796847?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796847
19/4/2017,com.seamlessweb.android.view,,en,en,,,,Joshuell Alberto,5,,Easy to use. Always dependable.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEhFuGC31HCnhdtBtI_6Es13Cy9OD8BDsdX6wNca7FFta2xVDpJanUU_9cSn97I4VxGjUDJ8l5K8VGYvKM,https://appfollow.io/gp/112278/review/55796848?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796848
19/4/2017,com.seamlessweb.android.view,,en,en,,,,Allegra Cafarchio,5,,"I've been using Seamless successfully for awhile, but just had my first experience with customer service. I'd ordered something the restaurant didn't currently have, so they had to cancel my order. No big deal, but within minutes Seamless was calling personally to apologize and also offer me a $5 credit for the inconvenience! This app has served me well, but it's great to know that their customer service is top notch, too.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGoW_4eMjUrtsQvlxWZvyCnoMNqRTOAGtWOIOUbJcLQiWOW2P9nd4vQLyfNBNlz0Qi-RxkXvdS_QUFCagc,https://appfollow.io/gp/112278/review/55796849?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55796849
