Ext_id: 381840917,Lang_detect: en,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
2/2/2018,381840917,,us,en,4.39,Sydandboo,1,Used to be great,"There are better food ordering apps out there now. Delivery times have gotten longer and longer, if they arrive at all. Food arrives cold more often than not. I suspect most of the good restaurants have moved to the better apps that are out there now. Save yourself the frustration.",,,27/3/2018 22:55,Hi Sydandboo! Sorry to here about the troubles you had with our services. This is not the experience we would like you to have. Please feel free to reach out to Customer Care for future order related issues 877/585-1095.,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2155491897,https://appfollow.io/app/50238/review/98348227?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348227
2/2/2018,381840917,,us,en,4.39,WillyFox00,5,Fantastic App!,"Easy to use, so practical!",,,27/3/2018 22:52,"Seamless here, WillyFox0! Glad we made your experience Seamless!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2159107754,https://appfollow.io/app/50238/review/98348228?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348228
2/2/2018,381840917,,us,en,4.39,E in NYC,1,Screwing over customers,"Seamless has usually been good to me in the past, but their recent updates to make it harder for a customer to see that a restaurant is going to tack on a $3 fee is very upsetting. I can’t even filter things by this. This is so easy, but this would be focusing on the ultimate customer instead of the restaurant who pays their fee. It’s not the end of the world for one order, but if you get takeout, have to pay a delivery tip and a fee for a salad or sandwich, it would anger you too. Or if you have to say yes to four restaurants before you find one that doesn’t try to gouge you, you’d be angry from that as well. I’ll instead walk to my corner deli and skip seamless altogether I guess, maybe there’s a competing app I’ll switch to instead.",,,28/3/2018 21:28,"Hey E in NYC! Thanks for providing your feedback regarding the app and the fees charged to your orders. You mentioned filters to help select the most reasonably priced meal to fit your taste buds, and there are filters available to choose restaurants according to ratings, price, and delivery times other features such as free deliveries. 

We hope you review our app as well as your decision to forego using our services because we value you as our diner.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2159637042,https://appfollow.io/app/50238/review/98348229?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348229
3/2/2018,381840917,,us,en,4.39,megagain,4,"When it works, it’s perfect","Often exhausted, returning to flat, hungry. 
Seamless is my go-to ap. 
When it works, couldn’t ask for better service. 
... only once in a while, not so good (eg, can’t proc credit card, order disappears, need to redo). 
But I plan to continue to use. Great when I’m just too tired.",,,28/3/2018 21:33,Hey Megagain! We're glad to be the option you select as your go-to at the end of your day. Sorry to hear about app issues. Please bear with us as we continue to improve.,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2159785940,https://appfollow.io/app/50238/review/98348230?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348230
3/2/2018,381840917,,us,en,4.39,DawgTideMom,4,❤️????????????,Mostly good options. I have at least a few local favorites available (most of the time). I don’t love that the referral credit is no longer available though.,,,28/3/2018 21:37,"Hey DawgTideMom! We're glad your favorites are at your fingertips at least most of the time. Sorry about the referral credit, but we appreciate the feedback.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2162645381,https://appfollow.io/app/50238/review/98348231?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348231
3/2/2018,381840917,,us,en,4.39,No_Reservations,1,2 hrs to get food (if at all) - technology crashes,"After 1 hr and the food hadn't arrived, I callee the restaurant and they said seamless/grubhub hadn't sent the order. I talked to a GH rep and she said she would take care of it....2 hrs later, no food! Call the restaurants directly or use uber eats! This app doesn't work and the customer svc people just dont care!",,,27/3/2018 23:04,Hi Seamless  No_Reservations! We are sorry about your troubles with ordering. We would like the process to be as Seamless as possible. We appreciate your feedback and we would love to make this experience better.. Please reach out to Customer Care for any future order-related issues at 877/585-7878,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2163466020,https://appfollow.io/app/50238/review/98348232?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348232
3/2/2018,381840917,,us,en,4.39,kenny strong,5,Love this app,With my line of work and a busy dad this app is amazing all I have to do is look up what's around me and order and you can pay with paypal which helped me out one day when I didn't have cash and only had money in my PayPal account,,,28/3/2018 21:40,"Hey Kenny Strong! We're glad to make your load lighter, and being the option you chose to request your meals. The power of technology makes it easy to pay for it all too. We appreciate you as our valued diner. Thanks for the feedback!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2163883863,https://appfollow.io/app/50238/review/98348233?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348233
4/2/2018,381840917,,us,en,4.39,Jizzle1970,5,Could you live without it?,So great,,,28/3/2018 21:43,Hey Jizzle1970! We're glad to hear we're providing 5 star service and you're well pleased with us. Thanks so much for your feedback and being a great diner!,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2164620162,https://appfollow.io/app/50238/review/98348234?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348234
4/2/2018,381840917,,us,en,4.39,anita60,5,SEAMLESS,Very user friendly app to navigate all positive experiences here so far so good,,,2/4/2018 22:23,"Hi  anita60, Thank you so much for your feedback.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2167049558,https://appfollow.io/app/50238/review/98348235?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348235
4/2/2018,381840917,,us,en,4.39,Iamonlyoneguy :),4,No eco option for skipping plastic utensils etc??!,"Why can't they put in the box you check off at checkout to not receive napkins or plastic utensils? It's on the desktop site and it is such a simple thing to add! Please, Seamless, do the right thing. Help us save the ocean and the earth and reduce the unnecessary plastic & trash that's the polluting it!!! This action alone can reduce SOOO much waste.
Update: 7 months later, STILL NO OPTION for this.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2167681063,https://appfollow.io/app/50238/review/98348236?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348236
5/2/2018,381840917,,us,en,4.39,NIkki B…..,1,Horrible,"Never using this again. First they sent me a first time users coupon that didn't work...I had never used the app before so it should have worked. So I went on the customer service app chat to get the credit manually entered, and that took forever. Then I get a call saying the resturant doesn't deliver to my area an hour later. Absolutely ridiculous.",,,2/4/2018 20:27,"Hey Nikki B.....! We sincerely apologize for the inconvenience of the overall experience with our service. This is definitely not what we want for our diners, and there is no excuse for how we dropped the ball. 

We hope you reconsider, and give us a second chance to provide a Seamless ordering experience in the future. Thank you for providing your feedback to make us aware of how of service effected you.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2168109838,https://appfollow.io/app/50238/review/98348237?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348237
5/2/2018,381840917,,us,en,4.39,Dontinstallthisappitsstupid,5,I love it,I've been using this app for several years and it's awesome.,,,2/4/2018 20:30,Hey Dontinstallthisappitsstupid! Thanks for rating our app/service at 5 star level. We greatly appreciate you for being a valued diner and giving us your feedback!,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2168175027,https://appfollow.io/app/50238/review/98348238?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348238
6/2/2018,381840917,,us,en,4.39,joeuser14234,3,Needs better error handling,"This app would be really awesome if it had better error handling for spotty cell connections. 

I've tried ordering while underground in the subway. The app will sometimes time out while trying to add a menu item. No problem, it will try again. But it hangs, and keeps hanging. After trying to create my order, it may have trouble during payment and say, ""an error has occurred."" At that point, I have to log out of the app and log back in to be able to put my order through, because something is gummed up about my account. 

It would be cool if I could place my order 15 minutes before arrival, but I spend all 15 minutes fighting with the app and I end up placing my order in front of the restaurant. Kinda meh. 

Sure, I could place my order in advance and save myself the trouble of working with iffy cell service. But ordering on the subway, because a Seamless ad is string me in the face and inspiring to order dinner right there, is one reason why Seamless would really rock.",,,7/8/2018 04:25,We apologize for the trouble joeuser14234. We will pass this feedback along so we can look into this. Thanks for the review.,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2174568437,https://appfollow.io/app/50238/review/98348239?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348239
7/2/2018,381840917,,us,en,4.39,Sh0t Colin,5,Toght,Tight*,,,2/4/2018 22:35,"Hi Sh0t Colin, Thank you for your feedback.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2176500546,https://appfollow.io/app/50238/review/98348192?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348192
7/2/2018,381840917,,us,en,4.39,cdvh5150,5,Where have you been all my life,"Great app!!! Love how you. An order food and tip before they come to your house, cause as we all have probably ordered something and when the delivery person comes he has no change, so you give him a $20 for only a $11 order.",,,2/4/2018 22:36,"Hi cdvh5150, We appreciate your feedback, Thank you so much.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2178151377,https://appfollow.io/app/50238/review/98348193?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348193
7/2/2018,381840917,,us,en,4.39,Superlative app,5,Great app,"Love love this app I use it at work in Manhattan and home in south ozone park! 
The best so far very loyal and satisfied customer!!!",,,2/4/2018 22:39,"Hi Superlative app, Thank you so much for your feedback.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2179735004,https://appfollow.io/app/50238/review/98348194?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348194
7/2/2018,381840917,,us,en,4.39,Flanglee,1,Newest update breaks the app,^^,,,2/4/2018 22:29,"Hello Flanglee, Thank you for your feedback.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2175546586,https://appfollow.io/app/50238/review/98348240?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348240
7/2/2018,381840917,,us,en,4.39,RayHughes,4,Restaurant health codes would be a smart addition,"Think each establishment's health code should be posted when searching for your next meal.  This would support safer eating from your users, who might be at a health risk if eating from an establishment that didn't have an ""A"".

Think it'd be better to support users instead of food establishments that aren't clean! Had a bad experience after finding out a local favorite on Seamless (over 4 stars, over 900 reviews) turned out to have a B rating, which then dropped to a C. No good!

Just a thought. Otherwise, Seamless is the best.",,,2/4/2018 20:35,Hey RayHughes! We're glad you offered such a great suggestion for us to add as a feature. We appreciate you as our valued diner as well as your helpful thoughts.Thanks for providing your feedback and giving us something to consider going forward!,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2175841791,https://appfollow.io/app/50238/review/98348241?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348241
